Date,Description,Amount (Negated),Amount,Category,Amount (Raw),Entered,Reconciled
10/5/2024,Canberries,455.00,,Expenses:Food:Groceries,-455.00,FALSE,FALSE
10/5/2024,Golden Raisins,350.00,,Expenses:Food:Groceries,-350.00,FALSE,FALSE
10/5/2024,Almond,490.00,,Expenses:Food:Groceries,-490.00,FALSE,FALSE
10/5/2024,Chia Seed,380.00,,Expenses:Food:Groceries,-380.00,FALSE,FALSE
10/5/2024,Flax Seed,280.00,,Expenses:Food:Groceries,-280.00,FALSE,FALSE
10/5/2024,Raisins,300.00,,Expenses:Food:Groceries,-300.00,FALSE,FALSE
10/5/2024,del fee,250.00,,Expenses:Professional Fees,-250.00,FALSE,FALSE
10/7/2024,frozen vegetable,285.00,,Expenses:Food:Groceries,-285.00,FALSE,FALSE
10/7/2024,frozen fruits,520.00,,Expenses:Food:Groceries,-520.00,FALSE,FALSE
10/7/2024,greek yougurt,199.00,,Expenses:Food:Groceries,-199.00,FALSE,FALSE
10/7/2024,mixed berries,520.00,,Expenses:Food:Groceries,-520.00,FALSE,FALSE
10/7/2024,del fee,150.00,,Expenses:Professional Fees,-150.00,FALSE,FALSE
10/7/2024,kale,321.00,,Expenses:Food:Groceries,-321.00,FALSE,FALSE
10/7/2024,rider,250.00,,Expenses:Professional Fees,-250.00,FALSE,FALSE
10/7/2024,asparagus,340.00,,Expenses:Food:Groceries,-340.00,FALSE,FALSE
10/7/2024,sinupret,379.00,,Expenses:Health:Medicines,-379.00,FALSE,FALSE
10/7/2024,biogesic,170.00,,Expenses:Health:Medicines,-170.00,FALSE,FALSE
10/7/2024,dulcolax,440.00,,Expenses:Health:Medicines,-440.00,FALSE,FALSE
10/7/2024,fluimucil,323.00,,Expenses:Health:Medicines,-323.00,FALSE,FALSE
10/8/2024,withdraw,,10000.00,Assets:Current Assets:Banks Local:BPI ATM House,10000.00,FALSE,FALSE
10/8/2024,gouda,260.00,,Expenses:Food:Groceries,-260.00,FALSE,FALSE
10/8/2024,truffle,410.00,,Expenses:Food:Groceries,-410.00,FALSE,FALSE
10/8/2024,mozarella,418.00,,Expenses:Food:Groceries,-418.00,FALSE,FALSE
10/8/2024,ground beef,870.00,,Expenses:Food:Groceries,-870.00,FALSE,FALSE
10/8/2024,ham,220.00,,Expenses:Food:Groceries,-220.00,FALSE,FALSE
10/8/2024,manchego,460.00,,Expenses:Food:Groceries,-460.00,FALSE,FALSE
10/8/2024,rider,250.00,,Expenses:Professional Fees,-250.00,FALSE,FALSE
10/8/2024,pineapple,200.00,,Expenses:Food:Groceries,-200.00,FALSE,FALSE
10/8/2024,ice cream,448.00,,Expenses:Food:Groceries,-448.00,FALSE,FALSE
10/8/2024,bacon,720.00,,Expenses:Food:Groceries,-720.00,FALSE,FALSE
10/8/2024,lalamove,150.00,,Expenses:Professional Fees,-150.00,FALSE,FALSE
10/8/2024,mam B,50.00,,Expenses:Transportation:Parking,-50.00,FALSE,FALSE
10/8/2024,Avamys,2025.00,,Expenses:Health:Medicines,-2025.00,FALSE,FALSE
10/8/2024,montair,1440.00,,Expenses:Food:Groceries,-1440.00,FALSE,FALSE
10/8/2024,bilastine,1237.00,,Expenses:Health:Medicines,-1237.00,FALSE,FALSE
10/11/2024,withdraw,,20000.00,Assets:Current Assets:Banks Local:BPI ATM House,20000.00,FALSE,FALSE
10/11/2024,andy maluche,1770.00,,Expenses:Food:Groceries,-1770.00,FALSE,FALSE
10/11/2024,honey x3,1390.00,,Expenses:Food:Groceries,-1390.00,FALSE,FALSE
10/11/2024,milk,690.00,,Expenses:Food:Groceries,-690.00,FALSE,FALSE
10/11/2024,rider,150.00,,Expenses:Professional Fees,-150.00,FALSE,FALSE
10/11/2024,norgesic,1440.00,,Expenses:Health:Medicines,-1440.00,FALSE,FALSE
10/11/2024,allerzet,1012.00,,Expenses:Health:Medicines,-1012.00,FALSE,FALSE
10/11/2024,difflam,600.00,,Expenses:Health:Medicines,-600.00,FALSE,FALSE
10/11/2024,elmer,1000.00,,Expenses:Professional Fees,-1000.00,FALSE,FALSE
10/11/2024,fertilizer,800.00,,Expenses:Food:Groceries,-800.00,FALSE,FALSE
10/11/2024,small pots,350.00,,Expenses:Household Supplies,-350.00,FALSE,FALSE
10/11/2024,shadows food,2500.00,,Expenses:Household Supplies:Pet Expenses,-2500.00,FALSE,FALSE
10/11/2024,ARC,660.00,,Expenses:Utilities:Drinking Water,-660.00,FALSE,FALSE
10/11/2024,flourescent x4 bulb,1900.00,,Expenses:Household Supplies,-1900.00,FALSE,FALSE
10/11/2024,ara food allowance,1000.00,,Liabilities:Other:Ara Loan:Allowance,-1000.00,FALSE,FALSE
10/11/2024,michelle food allowance,1000.00,,Liabilities:Other:Michelle Loan:Allowance,-1000.00,FALSE,FALSE
10/12/2024,withdraw,,10000.00,Assets:Current Assets:Banks Local:BPI ATM House,10000.00,FALSE,FALSE
10/12/2024,summit,1180.00,,Expenses:Utilities:Drinking Water,-1180.00,FALSE,FALSE
10/12/2024,Hasa,650.00,,Expenses:Professional Fees,-650.00,FALSE,FALSE
10/12/2024,bike repair mentainance,680.00,,Expenses:Professional Fees,-680.00,FALSE,FALSE
10/14/2024,baking flour,410.00,,Expenses:Food:Groceries,-410.00,FALSE,FALSE
10/14/2024,almond flour,534.00,,Expenses:Food:Groceries,-534.00,FALSE,FALSE
10/14/2024,coconut flour,370.00,,Expenses:Food:Groceries,-370.00,FALSE,FALSE
10/14/2024,buckwheat flour,525.00,,Expenses:Food:Groceries,-525.00,FALSE,FALSE
10/14/2024,gluten flour,572.00,,Expenses:Food:Groceries,-572.00,FALSE,FALSE
10/14/2024,bega cheese,1847.00,,Expenses:Food:Groceries,-1847.00,FALSE,FALSE
10/14/2024,michelle angkas,200.00,,Expenses:Transportation:Public,-200.00,FALSE,FALSE
10/14/2024,tennis ball,4700.00,,Expenses:Childcare:Extracurricular Activities,-4700.00,FALSE,FALSE
10/14/2024,del fee,300.00,,Expenses:Professional Fees,-300.00,FALSE,FALSE
10/16/2024,Mam B,100.00,,Expenses:Transportation:Parking,-100.00,FALSE,FALSE
10/16/2024,gasul,1050.00,,Expenses:Utilities:Gas,-1050.00,FALSE,FALSE
10/17/2024,withdraw,,20000.00,Assets:Current Assets:Banks Local:BPI ATM House,20000.00,FALSE,FALSE
10/17/2024,salt lamp,328.00,,Expenses:Household Supplies,-328.00,FALSE,FALSE
10/18/2024,rider,250.00,,Expenses:Professional Fees,-250.00,FALSE,FALSE
10/18/2024,milk,828.00,,Expenses:Food:Groceries,-828.00,FALSE,FALSE
10/18/2024,olives,490.00,,Expenses:Food:Groceries,-490.00,FALSE,FALSE
10/18/2024,goat cheese,322.00,,Expenses:Food:Groceries,-322.00,FALSE,FALSE
10/18/2024,mozarella,233.00,,Expenses:Food:Groceries,-233.00,FALSE,FALSE
10/18/2024,ham,169.00,,Expenses:Food:Groceries,-169.00,FALSE,FALSE
10/18/2024,pork neck,525.00,,Expenses:Food:Groceries,-525.00,FALSE,FALSE
10/18/2024,tennis,1850.00,,Expenses:Health:Sports,-1850.00,FALSE,FALSE
10/18/2024,mam B gym,1500.00,,Expenses:Health:Sports,-1500.00,FALSE,FALSE
10/18/2024,sir gio,500.00,,Expenses:Miscellaneous:Unaccounted,-500.00,FALSE,FALSE
10/18/2024,rheyson,1000.00,,Expenses:Health:Sports,-1000.00,FALSE,FALSE
10/18/2024,withdraw,,10000.00,Assets:Current Assets:Banks Local:BPI ATM House,10000.00,FALSE,FALSE
10/18/2024,flower,550.00,,Expenses:Food:Groceries,-550.00,FALSE,FALSE
10/18/2024,spinach,380.00,,Expenses:Food:Groceries,-380.00,FALSE,FALSE
10/18/2024,broccoli,420.00,,Expenses:Food:Groceries,-420.00,FALSE,FALSE
10/18/2024,tomato,230.00,,Expenses:Food:Groceries,-230.00,FALSE,FALSE
10/18/2024,egg,300.00,,Expenses:Food:Groceries,-300.00,FALSE,FALSE
10/18/2024,carrots,260.00,,Expenses:Food:Groceries,-260.00,FALSE,FALSE
10/18/2024,sukini,260.00,,Expenses:Food:Groceries,-260.00,FALSE,FALSE
10/18/2024,lemon,150.00,,Expenses:Food:Groceries,-150.00,FALSE,FALSE
10/18/2024,white onion,280.00,,Expenses:Food:Groceries,-280.00,FALSE,FALSE
10/18/2024,luya,160.00,,Expenses:Food:Groceries,-160.00,FALSE,FALSE
10/18/2024,basil,120.00,,Expenses:Food:Groceries,-120.00,FALSE,FALSE
10/18/2024,potato,380.00,,Expenses:Food:Groceries,-380.00,FALSE,FALSE
10/18/2024,mint,100.00,,Expenses:Food:Groceries,-100.00,FALSE,FALSE
10/18/2024,wansoy,280.00,,Expenses:Food:Groceries,-280.00,FALSE,FALSE
10/18/2024,cherry tomato,260.00,,Expenses:Food:Groceries,-260.00,FALSE,FALSE
10/18/2024,apple,250.00,,Expenses:Food:Groceries,-250.00,FALSE,FALSE
10/18/2024,strawberry,360.00,,Expenses:Food:Groceries,-360.00,FALSE,FALSE
10/18/2024,grapes,380.00,,Expenses:Food:Groceries,-380.00,FALSE,FALSE
10/18/2024,bell pepper,320.00,,Expenses:Food:Groceries,-320.00,FALSE,FALSE
10/18/2024,mango,180.00,,Expenses:Food:Groceries,-180.00,FALSE,FALSE
10/18/2024,blueberry,420.00,,Expenses:Food:Groceries,-420.00,FALSE,FALSE
10/18/2024,saba,280.00,,Expenses:Food:Groceries,-280.00,FALSE,FALSE
10/18/2024,upo,150.00,,Expenses:Food:Groceries,-150.00,FALSE,FALSE
10/18/2024,cauliflower,380.00,,Expenses:Food:Groceries,-380.00,FALSE,FALSE
10/18/2024,asparagus,480.00,,Expenses:Food:Groceries,-480.00,FALSE,FALSE
10/18/2024,avocado,380.00,,Expenses:Food:Groceries,-380.00,FALSE,FALSE
10/18/2024,sitaw,120.00,,Expenses:Food:Groceries,-120.00,FALSE,FALSE
10/18/2024,orange,200.00,,Expenses:Food:Groceries,-200.00,FALSE,FALSE
10/18/2024,dragon fruit,190.00,,Expenses:Food:Groceries,-190.00,FALSE,FALSE
10/18/2024,garlic,220.00,,Expenses:Food:Groceries,-220.00,FALSE,FALSE
10/18/2024,alugbati,50.00,,Expenses:Food:Groceries,-50.00,FALSE,FALSE
10/18/2024,romaine,360.00,,Expenses:Food:Groceries,-360.00,FALSE,FALSE
10/18/2024,cucumber,260.00,,Expenses:Food:Groceries,-260.00,FALSE,FALSE
10/18/2024,celery,100.00,,Expenses:Food:Groceries,-100.00,FALSE,FALSE
10/18/2024,pinya,200.00,,Expenses:Food:Groceries,-200.00,FALSE,FALSE
10/18/2024,banana,200.00,,Expenses:Food:Groceries,-200.00,FALSE,FALSE
10/18/2024,snow peas,100.00,,Expenses:Food:Groceries,-100.00,FALSE,FALSE
10/18/2024,french beans,150.00,,Expenses:Food:Groceries,-150.00,FALSE,FALSE
10/18/2024,talong,120.00,,Expenses:Food:Groceries,-120.00,FALSE,FALSE
10/18/2024,tanglad,80.00,,Expenses:Food:Groceries,-80.00,FALSE,FALSE
10/18/2024,mushroom,160.00,,Expenses:Food:Groceries,-160.00,FALSE,FALSE
10/18/2024,walis,180.00,,Expenses:Household Supplies,-180.00,FALSE,FALSE
10/18/2024,kalabasa,280.00,,Expenses:Food:Groceries,-280.00,FALSE,FALSE
10/18/2024,salmon,980.00,,Expenses:Food:Groceries,-980.00,FALSE,FALSE
10/18/2024,pampano,670.00,,Expenses:Food:Groceries,-670.00,FALSE,FALSE
10/18/2024,tilapiya,420.00,,Expenses:Food:Groceries,-420.00,FALSE,FALSE
10/18/2024,bangus,460.00,,Expenses:Food:Groceries,-460.00,FALSE,FALSE
10/18/2024,prawn,1650.00,,Expenses:Food:Groceries,-1650.00,FALSE,FALSE
10/18/2024,elmer,1000.00,,Expenses:Professional Fees,-1000.00,FALSE,FALSE
10/18/2024,soil,1200.00,,Expenses:Household Supplies,-1200.00,FALSE,FALSE
10/18/2024,ara food allowance,1000.00,,Liabilities:Other:Ara Loan:Allowance,-1000.00,FALSE,FALSE
10/18/2024,michelle food allowance,1000.00,,Liabilities:Other:Michelle Loan:Allowance,-1000.00,FALSE,FALSE
10/19/2024,ARC,660.00,,Expenses:Utilities:Drinking Water,-660.00,FALSE,FALSE
10/19/2024,Summit,775.00,,Expenses:Utilities:Drinking Water,-775.00,FALSE,FALSE
10/20/2024,strainer for shower drain,50.00,,Expenses:Household Supplies,-50.00,FALSE,FALSE
10/21/2024,Alessi Donation Treats,3000.00,,Expenses:Gifts,-3000.00,FALSE,FALSE
10/23/2024,EPS Healthy Option,,7942.00,Expenses:Health:Alternative,7942.00,FALSE,FALSE
10/23/2024,Gluten Flour,525.00,,Expenses:Food:Groceries,-525.00,FALSE,FALSE
10/23/2024,crunches bar,1485.00,,Expenses:Food:Groceries,-1485.00,FALSE,FALSE
10/23/2024,kimmie chocolate,1107.00,,Expenses:Food:Groceries,-1107.00,FALSE,FALSE
10/23/2024,Orange shampoo,475.00,,Expenses:Personal Care,-475.00,FALSE,FALSE
10/23/2024,zinc vitamins,975.00,,Expenses:Health:Medicines,-975.00,FALSE,FALSE
10/23/2024,Alter Eco Chocolate,1540.00,,Expenses:Food:Groceries,-1540.00,FALSE,FALSE
10/23/2024,Vanilla Extract,1470.00,,Expenses:Food:Groceries,-1470.00,FALSE,FALSE
10/23/2024,Sour Cream,365.00,,Expenses:Food:Groceries,-365.00,FALSE,FALSE
10/23/2024,Withdraw,,15000.00,Assets:Current Assets:Banks Local:BPI ATM House,15000.00,FALSE,FALSE
10/23/2024,Magnolia Cream,119.00,,Expenses:Health:Medicines,-119.00,FALSE,FALSE
10/23/2024,Chicken Wings,262.00,,Expenses:Food:Groceries,-262.00,FALSE,FALSE
10/23/2024,Parsley,88.00,,Expenses:Food:Groceries,-88.00,FALSE,FALSE
10/23/2024,Dark Chocolate,786.00,,Expenses:Food:Groceries,-786.00,FALSE,FALSE
10/23/2024,Crispy Fry,64.00,,Expenses:Food:Groceries,-64.00,FALSE,FALSE
10/23/2024,Sponge Cloth,495.00,,Expenses:Household Supplies,-495.00,FALSE,FALSE
10/23/2024,Butter,780.00,,Expenses:Food:Groceries,-780.00,FALSE,FALSE
10/23/2024,Bacon,719.00,,Expenses:Food:Groceries,-719.00,FALSE,FALSE
10/23/2024,Calamansi Syrup,380.00,,Expenses:Food:Groceries,-380.00,FALSE,FALSE
10/23/2024,Santis,809.00,,Expenses:Food:Groceries,-809.00,FALSE,FALSE
10/24/2024,Hasa,700.00,,Expenses:Professional Fees,-700.00,FALSE,FALSE
10/25/2024,Motillium,703.00,,Expenses:Health:Medicines,-703.00,FALSE,FALSE
10/25/2024,Sinupret,758.00,,Expenses:Health:Medicines,-758.00,FALSE,FALSE
10/25/2024,Allerzet,1012.00,,Expenses:Health:Medicines,-1012.00,FALSE,FALSE
10/25/2024,Berroca,562.00,,Expenses:Health:Medicines,-562.00,FALSE,FALSE
10/25/2024,Bilastine,1237.50,,Expenses:Health:Medicines,-1237.50,FALSE,FALSE
10/25/2024,Fluimucil,646.50,,Expenses:Health:Medicines,-646.50,FALSE,FALSE
10/25/2024,Zykast,945.00,,Expenses:Health:Medicines,-945.00,FALSE,FALSE
10/25/2024,dulcolax,404.00,,Expenses:Health:Medicines,-404.00,FALSE,FALSE
10/25/2024,Elmer x2 salary,2000.00,,Expenses:Professional Fees,-2000.00,FALSE,FALSE
10/26/2024,Santis Milk,138.00,,Expenses:Food:Groceries,-138.00,FALSE,FALSE
10/26/2024,Rider,100.00,,Expenses:Professional Fees,-100.00,FALSE,FALSE
10/26/2024,Withdraw,,7000.00,Assets:Current Assets:Banks Local:BPI ATM House,7000.00,FALSE,FALSE
10/26/2024,Shadow Food,1800.00,,Expenses:Household Supplies:Pet Expenses,-1800.00,FALSE,FALSE
10/26/2024,Shadow litter,700.00,,Expenses:Household Supplies:Pet Expenses,-700.00,FALSE,FALSE
10/26/2024,Ara Food Allowance x2 weeks,2000.00,,Liabilities:Other:Ara Loan:Allowance,-2000.00,FALSE,FALSE
10/26/2024,Michelle food allownce x2 weeks,2000.00,,Liabilities:Other:Michelle Loan:Allowance,-2000.00,FALSE,FALSE
10/27/2024,Ara Overtime,325.00,,Expenses:Household Staff:Ara:OT,-325.00,FALSE,FALSE
10/27/2024,Michelle Overtime,325.00,,Expenses:Household Staff:Michelle:OT,-325.00,FALSE,FALSE
10/27/2024,Adjustment,,860.00,Expenses:Miscellaneous:Adjustment,860.00,FALSE,FALSE
11/3/2024,withdraw,,1000.00,Assets:Current Assets:Banks Local:BPI ATM House,1000.00,FALSE,FALSE
11/4/2024,shadow hotel tip,200.00,,Expenses:Household Supplies:Pet Expenses,-200.00,FALSE,FALSE
11/4/2024,withdraw,,20000.00,Assets:Current Assets:Banks Local:BPI ATM House,20000.00,FALSE,FALSE
11/4/2024,amlife,735.00,,Expenses:Food:Groceries,-735.00,FALSE,FALSE
11/4/2024,crestor,1029.00,,Expenses:Health:Medicines,-1029.00,FALSE,FALSE
11/4/2024,rolly salary,3000.00,,Expenses:Professional Fees,-3000.00,FALSE,FALSE
11/4/2024,willy salary,1300.00,,Expenses:Professional Fees,-1300.00,FALSE,FALSE
11/4/2024,receptacle,200.00,,Expenses:Household Supplies,-200.00,FALSE,FALSE
11/4/2024,sealant,70.00,,Expenses:Food:Groceries,-70.00,FALSE,FALSE
11/4/2024,house need Landmark,6827.00,,Expenses:Household Supplies,-6827.00,FALSE,FALSE
11/4/2024,ara'michelle grocery,2363.00,,Expenses:Household Staff:Ara:Others,-2363.00,FALSE,FALSE
11/4/2024,bega cheese,1700.00,,Expenses:Food:Groceries,-1700.00,FALSE,FALSE
11/4/2024,santis milk,276.00,,Expenses:Food:Groceries,-276.00,FALSE,FALSE
11/4/2024,santis rider,150.00,,Expenses:Professional Fees,-150.00,FALSE,FALSE
11/5/2024,del fee,250.00,,Expenses:Professional Fees,-250.00,FALSE,FALSE
11/5/2024,pork neck,409.00,,Expenses:Food:Groceries,-409.00,FALSE,FALSE
11/5/2024,milk,276.00,,Expenses:Food:Groceries,-276.00,FALSE,FALSE
11/7/2024,rider tip,100.00,,Expenses:Professional Fees,-100.00,FALSE,FALSE
11/8/2024,withdraw,,20000.00,Assets:Current Assets:Banks Local:BPI ATM House,20000.00,FALSE,FALSE
11/8/2024,milk,828.00,,Expenses:Food:Groceries,-828.00,FALSE,FALSE
11/8/2024,ham,142.00,,Expenses:Food:Groceries,-142.00,FALSE,FALSE
11/8/2024,truffle,333.00,,Expenses:Food:Groceries,-333.00,FALSE,FALSE
11/8/2024,tuna,483.00,,Expenses:Food:Groceries,-483.00,FALSE,FALSE
11/8/2024,pork neck,470.00,,Expenses:Food:Groceries,-470.00,FALSE,FALSE
11/8/2024,del fee,250.00,,Expenses:Professional Fees,-250.00,FALSE,FALSE
11/8/2024,quark yogurt,690.00,,Expenses:Food:Groceries,-690.00,FALSE,FALSE
11/8/2024,del fee,150.00,,Expenses:Professional Fees,-150.00,FALSE,FALSE
11/8/2024,flower,650.00,,Expenses:Food:Groceries,-650.00,FALSE,FALSE
11/8/2024,betroot,180.00,,Expenses:Food:Groceries,-180.00,FALSE,FALSE
11/8/2024,cauliflower,320.00,,Expenses:Food:Groceries,-320.00,FALSE,FALSE
11/8/2024,broccoli,410.00,,Expenses:Food:Groceries,-410.00,FALSE,FALSE
11/8/2024,white onion,260.00,,Expenses:Food:Groceries,-260.00,FALSE,FALSE
11/8/2024,red onion,210.00,,Expenses:Food:Groceries,-210.00,FALSE,FALSE
11/8/2024,lemon,150.00,,Expenses:Food:Groceries,-150.00,FALSE,FALSE
11/8/2024,blue berries,450.00,,Expenses:Food:Groceries,-450.00,FALSE,FALSE
11/8/2024,tomato,230.00,,Expenses:Food:Groceries,-230.00,FALSE,FALSE
11/8/2024,green pepper,210.00,,Expenses:Food:Groceries,-210.00,FALSE,FALSE
11/8/2024,red bell pepper,190.00,,Expenses:Food:Groceries,-190.00,FALSE,FALSE
11/8/2024,apple,220.00,,Expenses:Food:Groceries,-220.00,FALSE,FALSE
11/8/2024,orange,180.00,,Expenses:Food:Groceries,-180.00,FALSE,FALSE
11/8/2024,avocado,420.00,,Expenses:Food:Groceries,-420.00,FALSE,FALSE
11/8/2024,pinya,230.00,,Expenses:Food:Groceries,-230.00,FALSE,FALSE
11/8/2024,banana,230.00,,Expenses:Food:Groceries,-230.00,FALSE,FALSE
11/8/2024,mint,100.00,,Expenses:Food:Groceries,-100.00,FALSE,FALSE
11/8/2024,wansoy,220.00,,Expenses:Food:Groceries,-220.00,FALSE,FALSE
11/8/2024,repolyo,190.00,,Expenses:Food:Groceries,-190.00,FALSE,FALSE
11/8/2024,cucumber,290.00,,Expenses:Food:Groceries,-290.00,FALSE,FALSE
11/8/2024,carrots,310.00,,Expenses:Food:Groceries,-310.00,FALSE,FALSE
11/8/2024,french beans,180.00,,Expenses:Food:Groceries,-180.00,FALSE,FALSE
11/8/2024,alugbati,60.00,,Expenses:Food:Groceries,-60.00,FALSE,FALSE
11/8/2024,potato,380.00,,Expenses:Food:Groceries,-380.00,FALSE,FALSE
11/8/2024,lemon grass,130.00,,Expenses:Food:Groceries,-130.00,FALSE,FALSE
11/8/2024,grapes,360.00,,Expenses:Food:Groceries,-360.00,FALSE,FALSE
11/8/2024,romaine,410.00,,Expenses:Food:Groceries,-410.00,FALSE,FALSE
11/8/2024,upo,150.00,,Expenses:Food:Groceries,-150.00,FALSE,FALSE
11/8/2024,saba,180.00,,Expenses:Food:Groceries,-180.00,FALSE,FALSE
11/8/2024,mushroom,180.00,,Expenses:Food:Groceries,-180.00,FALSE,FALSE
11/8/2024,strawberry,360.00,,Expenses:Food:Groceries,-360.00,FALSE,FALSE
11/8/2024,egg,280.00,,Expenses:Food:Groceries,-280.00,FALSE,FALSE
11/8/2024,pomelo,210.00,,Expenses:Food:Groceries,-210.00,FALSE,FALSE
11/8/2024,mais,120.00,,Expenses:Food:Groceries,-120.00,FALSE,FALSE
11/8/2024,spring onion,50.00,,Expenses:Food:Groceries,-50.00,FALSE,FALSE
11/8/2024,pechay,50.00,,Expenses:Food:Groceries,-50.00,FALSE,FALSE
11/8/2024,cherry tomato,160.00,,Expenses:Food:Groceries,-160.00,FALSE,FALSE
11/8/2024,squash,150.00,,Expenses:Food:Groceries,-150.00,FALSE,FALSE
11/8/2024,ginger,150.00,,Expenses:Food:Groceries,-150.00,FALSE,FALSE
